,Epoch,Loss,Dice,Precision,Recall,IoU
287,287,0.03665250539779663,0.9298849701881409,0.9267127513885498,0.9330401420593262,0.8689241409301758
288,288,0.07834184169769287,0.9299306869506836,0.9267529845237732,0.9330915212631226,0.8690041303634644
289,289,0.05689823627471924,0.9299762845039368,0.926793098449707,0.933142900466919,0.8690839409828186
290,290,0.04741150140762329,0.9300212860107422,0.9268335700035095,0.9331924319267273,0.8691626787185669
291,291,0.042552828788757324,0.9300662875175476,0.9268741011619568,0.93324214220047,0.8692413568496704
292,292,0.06031465530395508,0.9301109910011292,0.9269131422042847,0.933292806148529,0.86931973695755
293,293,0.06082808971405029,0.930155873298645,0.926953136920929,0.9333427548408508,0.8693981170654297
294,294,0.05787605047225952,0.9302003383636475,0.9269925951957703,0.933392345905304,0.8694758415222168
295,295,0.05905026197433472,0.9302444458007812,0.9270312786102295,0.9334419965744019,0.8695529699325562
296,296,0.045488834381103516,0.9302880764007568,0.9270700216293335,0.9334908127784729,0.8696293830871582
297,297,0.06057173013687134,0.9303314089775085,0.9271091818809509,0.9335383176803589,0.8697052001953125
298,298,0.0698007345199585,0.9303737282752991,0.9271469116210938,0.933585524559021,0.8697793483734131
299,299,0.041651904582977295,0.9304167628288269,0.92718505859375,0.9336334466934204,0.8698545098304749
300,300,0.05436807870864868,0.9304597973823547,0.9272226691246033,0.9336821436882019,0.869929850101471
301,301,0.0752306580543518,0.9304950833320618,0.9272540807723999,0.9337216019630432,0.8699918389320374
302,302,0.052166759967803955,0.9305377006530762,0.9272920489311218,0.933769166469574,0.8700664043426514
303,303,0.05946493148803711,0.9305804371833801,0.9273289442062378,0.9338176846504211,0.8701411485671997
304,304,0.051604390144348145,0.9306225180625916,0.9273656606674194,0.933865487575531,0.8702149391174316
305,305,0.04206734895706177,0.9306648373603821,0.927402913570404,0.9339128732681274,0.8702889680862427
306,306,0.04892230033874512,0.930706799030304,0.9274396896362305,0.9339602589607239,0.8703625798225403
307,307,0.06526565551757812,0.9307486414909363,0.9274765253067017,0.9340073466300964,0.8704357147216797
308,308,0.04424089193344116,0.9307900667190552,0.9275134205818176,0.9340535402297974,0.8705083131790161
309,309,0.05425041913986206,0.9308305978775024,0.9275481700897217,0.9340999126434326,0.8705793619155884
310,310,0.07084459066390991,0.9308710694313049,0.927584707736969,0.9341445565223694,0.8706502914428711
311,311,0.058608293533325195,0.9309118390083313,0.9276208281517029,0.9341902732849121,0.8707217574119568
312,312,0.09963619709014893,0.9309520125389099,0.927656888961792,0.9342345595359802,0.8707921504974365
313,313,0.07055038213729858,0.9309920072555542,0.9276928305625916,0.9342786073684692,0.8708620667457581
314,314,0.05710524320602417,0.9310318827629089,0.9277287125587463,0.9343226552009583,0.8709319233894348
315,315,0.05405759811401367,0.9310713410377502,0.9277631044387817,0.9343676567077637,0.8710012435913086
316,316,0.0632830262184143,0.931111216545105,0.9277975559234619,0.9344130158424377,0.8710711002349854
317,317,0.05949777364730835,0.9311511516571045,0.927832841873169,0.9344578981399536,0.871141254901886
318,318,0.056617677211761475,0.9311904311180115,0.927866518497467,0.934502899646759,0.871209979057312
319,319,0.08408999443054199,0.9312296509742737,0.9279000163078308,0.9345479011535645,0.871278703212738
320,320,0.04541015625,0.9312686324119568,0.9279338717460632,0.9345923066139221,0.8713471293449402
321,321,0.052532196044921875,0.9313071966171265,0.9279676675796509,0.934635579586029,0.8714145421981812
322,322,0.05734759569168091,0.9313455820083618,0.9280009865760803,0.9346795082092285,0.8714820742607117
323,323,0.060617029666900635,0.9313840866088867,0.928034245967865,0.934723436832428,0.8715496063232422
324,324,0.05269908905029297,0.9314224123954773,0.928068220615387,0.9347661733627319,0.8716166615486145
325,325,0.058077991008758545,0.9314603805541992,0.9281020164489746,0.9348084926605225,0.8716832995414734
326,326,0.05580872297286987,0.9314983487129211,0.9281352758407593,0.9348512291908264,0.8717498183250427
327,327,0.06245827674865723,0.9315358400344849,0.9281690716743469,0.9348924160003662,0.87181556224823
328,328,0.05579876899719238,0.9315733313560486,0.9282026886940002,0.9349340796470642,0.871881365776062
329,329,0.05256122350692749,0.9316099882125854,0.9282351136207581,0.9349751472473145,0.8719457983970642
330,330,0.04953640699386597,0.9316476583480835,0.9282678961753845,0.9350177645683289,0.8720117807388306
331,331,0.06637358665466309,0.9316844344139099,0.9283010959625244,0.9350583553314209,0.8720763921737671
332,332,0.055897533893585205,0.9317209720611572,0.9283338189125061,0.9350990056991577,0.8721405267715454
333,333,0.05381441116333008,0.9317573308944702,0.9283658862113953,0.9351396560668945,0.8722043037414551
334,334,0.04700517654418945,0.9317936301231384,0.9283979535102844,0.9351804852485657,0.8722679018974304
335,335,0.05293130874633789,0.9318296313285828,0.9284300208091736,0.9352207779884338,0.8723313212394714
336,336,0.048647284507751465,0.931865930557251,0.9284622073173523,0.935261070728302,0.872394859790802
337,337,0.051175057888031006,0.9319020509719849,0.9284936189651489,0.9353019595146179,0.8724581003189087
338,338,0.04271441698074341,0.9319377541542053,0.9285258054733276,0.9353416562080383,0.8725211024284363
339,339,0.04925340414047241,0.9319736957550049,0.9285580515861511,0.9353813529014587,0.8725840449333191
340,340,0.056671202182769775,0.9320093989372253,0.9285897016525269,0.9354210495948792,0.8726465702056885
341,341,0.06177288293838501,0.932044506072998,0.9286198616027832,0.9354612827301025,0.8727083206176758
342,342,0.05246400833129883,0.9320799112319946,0.9286505579948425,0.9355015754699707,0.8727706074714661
343,343,0.08070415258407593,0.9321153163909912,0.928680956363678,0.9355422854423523,0.872832715511322
344,344,0.05155903100967407,0.9321501851081848,0.9287118315696716,0.9355812072753906,0.8728939294815063
345,345,0.08481377363204956,0.9321849942207336,0.9287427663803101,0.9356199502944946,0.8729549646377563
346,346,0.09682941436767578,0.9322195649147034,0.928774356842041,0.9356577396392822,0.8730156421661377
347,347,0.06452721357345581,0.9322538375854492,0.9288048148155212,0.9356961250305176,0.8730760812759399
348,348,0.05543351173400879,0.9322881698608398,0.9288351535797119,0.9357343316078186,0.8731361627578735
349,349,0.06684279441833496,0.9323220252990723,0.9288652539253235,0.9357721209526062,0.8731957077980042
350,350,0.05317169427871704,0.9323558211326599,0.9288949966430664,0.9358102679252625,0.8732551336288452
351,351,0.049807965755462646,0.9323897957801819,0.9289241433143616,0.9358492493629456,0.8733149170875549
352,352,0.050467073917388916,0.9324237704277039,0.9289539456367493,0.9358872771263123,0.8733744621276855
353,353,0.05095595121383667,0.9324570894241333,0.9289834499359131,0.9359245896339417,0.8734329342842102
354,354,0.058682024478912354,0.932490348815918,0.9290130734443665,0.9359616637229919,0.8734914660453796
355,355,0.05542445182800293,0.9325233697891235,0.929042398929596,0.9359986186027527,0.8735496401786804
356,356,0.058848798274993896,0.93255615234375,0.9290706515312195,0.936036229133606,0.8736072182655334
357,357,0.04776185750961304,0.9325892925262451,0.9290997385978699,0.9360734224319458,0.8736653923988342
358,358,0.05755424499511719,0.9326223134994507,0.9291285872459412,0.9361106157302856,0.8737233281135559
359,359,0.04809105396270752,0.9326550960540771,0.9291567802429199,0.9361481666564941,0.8737809658050537
360,360,0.0503695011138916,0.9326863288879395,0.9291839003562927,0.9361838698387146,0.8738359808921814
361,361,0.0550042986869812,0.9327183961868286,0.9292119741439819,0.9362199902534485,0.8738922476768494
362,362,0.088978111743927,0.9327505230903625,0.9292402863502502,0.9362559914588928,0.8739486336708069
363,363,0.057292163372039795,0.9327823519706726,0.9292685985565186,0.9362913370132446,0.8740046620368958
364,364,0.07408273220062256,0.9328138828277588,0.9292962551116943,0.9363269805908203,0.8740601539611816
365,365,0.07706665992736816,0.9328455328941345,0.9293240904808044,0.9363628029823303,0.8741158843040466
366,366,0.062437474727630615,0.9328771829605103,0.929352343082428,0.9363980293273926,0.8741715550422668
367,367,0.07549673318862915,0.9329088926315308,0.9293802976608276,0.9364334344863892,0.8742271661758423
368,368,0.05368852615356445,0.9329403638839722,0.9294081926345825,0.9364686012268066,0.8742826581001282
369,369,0.04582381248474121,0.932971715927124,0.9294359087944031,0.9365036487579346,0.8743376731872559
370,370,0.03966909646987915,0.9330027103424072,0.9294628500938416,0.9365389347076416,0.8743922114372253
371,371,0.04356265068054199,0.9330334067344666,0.9294890761375427,0.9365740418434143,0.8744461536407471
372,372,0.06696677207946777,0.9330641627311707,0.9295162558555603,0.9366086721420288,0.8745002150535583
373,373,0.061372458934783936,0.9330952763557434,0.9295432567596436,0.9366441369056702,0.8745550513267517
374,374,0.0755111575126648,0.9331259727478027,0.9295701384544373,0.9366786479949951,0.874609112739563
375,375,0.054009854793548584,0.9331569075584412,0.9295968413352966,0.9367139339447021,0.8746634125709534
376,376,0.04797959327697754,0.9331873655319214,0.9296223521232605,0.9367493987083435,0.8747169971466064
377,377,0.053458571434020996,0.9332175850868225,0.9296481013298035,0.9367843866348267,0.8747702836990356
378,378,0.06080031394958496,0.9332479238510132,0.9296732544898987,0.9368200898170471,0.8748236298561096
379,379,0.05369400978088379,0.9332782030105591,0.9296995401382446,0.9368547201156616,0.8748769760131836
380,380,0.03460383415222168,0.9333084225654602,0.929725706577301,0.9368888735771179,0.8749300837516785
381,381,0.05213749408721924,0.9333383440971375,0.9297506809234619,0.9369238615036011,0.8749827146530151
382,382,0.08453011512756348,0.9333681464195251,0.9297769665718079,0.9369575381278992,0.875035285949707
383,383,0.057334840297698975,0.9333979487419128,0.9298025369644165,0.9369913935661316,0.8750874996185303
384,384,0.04633516073226929,0.933427631855011,0.9298280477523804,0.9370256662368774,0.8751399517059326
385,385,0.04347926378250122,0.9334572553634644,0.9298534393310547,0.9370595216751099,0.8751921057701111
386,386,0.05165201425552368,0.9334868788719177,0.9298784732818604,0.93709397315979,0.8752442598342896
387,387,0.05057191848754883,0.9335163235664368,0.9299036860466003,0.9371277093887329,0.8752959966659546
388,388,0.05572456121444702,0.9335456490516663,0.929929256439209,0.9371610283851624,0.8753477334976196
389,389,0.0558851957321167,0.9335746169090271,0.9299536943435669,0.9371945261955261,0.875398576259613
390,390,0.054722487926483154,0.9336036443710327,0.929978609085083,0.9372278451919556,0.8754497170448303
391,391,0.04338330030441284,0.9336323142051697,0.9300034046173096,0.9372605085372925,0.8755003213882446
392,392,0.05099231004714966,0.933661162853241,0.9300288558006287,0.9372928142547607,0.8755511045455933
393,393,0.06696969270706177,0.9336898326873779,0.9300538301467896,0.9373254179954529,0.8756015300750732
394,394,0.04753375053405762,0.9337183833122253,0.9300779700279236,0.9373583793640137,0.8756518363952637
395,395,0.06598418951034546,0.9337467551231384,0.9301027059555054,0.9373905658721924,0.8757017254829407
396,396,0.061004817485809326,0.9337752461433411,0.9301261305809021,0.9374241232872009,0.8757518529891968
397,397,0.06358563899993896,0.9338034987449646,0.9301505088806152,0.9374565482139587,0.8758017420768738
398,398,0.0512312650680542,0.933831512928009,0.9301746487617493,0.9374884366989136,0.875851035118103
399,399,0.041689157485961914,0.9338593482971191,0.9301987290382385,0.9375200867652893,0.8759000301361084
400,400,0.04508936405181885,0.9338871836662292,0.930222749710083,0.9375520944595337,0.8759491443634033
401,401,0.05909985303878784,0.93390953540802,0.9302413463592529,0.9375783205032349,0.8759886026382446
402,402,0.04574859142303467,0.9339373707771301,0.9302651882171631,0.9376100897789001,0.8760375380516052
403,403,0.06973862648010254,0.9339651465415955,0.930289626121521,0.9376415014266968,0.8760865330696106
404,404,0.03802305459976196,0.9339929223060608,0.930313766002655,0.9376729130744934,0.8761353492736816
405,405,0.05311024188995361,0.934019923210144,0.9303369522094727,0.9377039670944214,0.876183032989502
406,406,0.05388462543487549,0.9340469837188721,0.9303598999977112,0.9377351999282837,0.8762307167053223
407,407,0.06913036108016968,0.9340742230415344,0.930382251739502,0.9377674460411072,0.8762787580490112
408,408,0.04715394973754883,0.9341012239456177,0.9304057359695435,0.937798261642456,0.8763264417648315
409,409,0.06441670656204224,0.9341281056404114,0.9304288029670715,0.9378288388252258,0.8763735890388489
410,410,0.05679333209991455,0.9341551661491394,0.9304515719413757,0.9378604888916016,0.876421332359314
411,411,0.06296789646148682,0.9341821074485779,0.9304744601249695,0.9378914833068848,0.8764687776565552
412,412,0.04084646701812744,0.9342088103294373,0.9304972887039185,0.9379222989082336,0.8765159249305725
413,413,0.053250670433044434,0.9342353343963623,0.930520236492157,0.9379525184631348,0.8765626549720764
414,414,0.03862559795379639,0.9342615008354187,0.9305428266525269,0.937982439994812,0.8766089081764221
415,415,0.05131024122238159,0.9342880249023438,0.9305651783943176,0.9380131363868713,0.8766554594039917
416,416,0.04583024978637695,0.9343143105506897,0.9305883049964905,0.9380428791046143,0.8767020106315613
417,417,0.04824173450469971,0.9343408346176147,0.930610716342926,0.9380735158920288,0.8767487406730652
418,418,0.054076969623565674,0.9343667030334473,0.9306333065032959,0.9381027817726135,0.8767943382263184
419,419,0.03333091735839844,0.9343928694725037,0.930655837059021,0.9381327629089355,0.8768405318260193
420,420,0.05854588747024536,0.9344190359115601,0.9306783676147461,0.9381626844406128,0.8768866062164307
421,421,0.055355966091156006,0.934444785118103,0.93069988489151,0.9381927251815796,0.8769320249557495
422,422,0.05432957410812378,0.9344707727432251,0.9307222962379456,0.9382224678993225,0.876977801322937
423,423,0.060480713844299316,0.9344964623451233,0.9307446479797363,0.9382514953613281,0.8770230412483215
424,424,0.04524761438369751,0.9345219731330872,0.9307665228843689,0.9382808804512024,0.8770681619644165
425,425,0.0471920371055603,0.9345477223396301,0.9307885766029358,0.9383103251457214,0.8771135210990906
426,426,0.04239922761917114,0.9345729351043701,0.9308106303215027,0.9383388161659241,0.8771580457687378
427,427,0.05327659845352173,0.9345979690551758,0.9308318495750427,0.9383677840232849,0.8772022128105164
428,428,0.059258460998535156,0.9346233606338501,0.9308533072471619,0.938397228717804,0.8772469162940979
429,429,0.05033606290817261,0.9346488118171692,0.9308751225471497,0.9384266138076782,0.8772919178009033
430,430,0.04683363437652588,0.9346738457679749,0.930895209312439,0.9384567737579346,0.8773361444473267
431,431,0.054657161235809326,0.9346988201141357,0.9309157133102417,0.9384860396385193,0.8773800134658813
432,432,0.05788278579711914,0.9347233772277832,0.9309366941452026,0.9385145306587219,0.8774234056472778
433,433,0.05880624055862427,0.9347482323646545,0.9309579133987427,0.9385428428649902,0.8774672150611877
434,434,0.05124032497406006,0.9347730278968811,0.9309794306755066,0.9385712742805481,0.8775110244750977
435,435,0.05975067615509033,0.9347976446151733,0.9310005903244019,0.9385994076728821,0.8775544762611389
436,436,0.05343592166900635,0.9348224997520447,0.9310222864151001,0.9386275410652161,0.877598226070404
437,437,0.05739206075668335,0.9348470568656921,0.9310432076454163,0.9386557340621948,0.8776416182518005
438,438,0.06412339210510254,0.9348713755607605,0.931063711643219,0.9386841058731079,0.8776845932006836
439,439,0.05889922380447388,0.9348956346511841,0.9310842156410217,0.9387121200561523,0.8777272701263428
440,440,0.05932694673538208,0.9349197149276733,0.9311041235923767,0.9387405514717102,0.8777698874473572
441,441,0.05294954776763916,0.9349437952041626,0.9311248660087585,0.938768208026886,0.8778125047683716
442,442,0.05309027433395386,0.9349681735038757,0.9311451315879822,0.9387968182563782,0.8778554201126099
443,443,0.04214906692504883,0.9349913597106934,0.9311646819114685,0.9388237595558167,0.8778964281082153
444,444,0.0569920539855957,0.9350149035453796,0.9311843514442444,0.9388513565063477,0.8779379725456238
445,445,0.04522591829299927,0.9350387454032898,0.9312040209770203,0.9388793110847473,0.8779799342155457
446,446,0.06155574321746826,0.9350621104240417,0.9312236309051514,0.9389065504074097,0.8780212998390198
447,447,0.07417356967926025,0.9350854158401489,0.9312433004379272,0.9389336109161377,0.87806236743927
448,448,0.04602706432342529,0.9351089596748352,0.9312630891799927,0.9389610886573792,0.8781039714813232
449,449,0.047303199768066406,0.935132622718811,0.9312830567359924,0.9389886856079102,0.8781458139419556
450,450,0.1019434928894043,0.9351561069488525,0.9313030242919922,0.9390156269073486,0.8781871795654297
